tract,year,Close-down,New open,is_cbd,post_covid,DID,ln(New open),ln(Close-down),census_track,tr_x,population,yr,TRACTCE10,SHAPE_AREA,tr_y,density,pop,area,post covid * density,inflows,density_rank,density_group,cbd
30501,2021,0,0,0,1,0,-inf,-inf,305.01,305.01,6079,2021,030501,4062074.63137,305.01,1.496525926198889,0.6079,4.06207463137,1.496525926198889,0,0.03637724550898203,high_density,non-CBD
30502,2012,0,2,0,0,0,0.6931471805599453,-inf,305.02,305.02,6174,2012,030502,7524320.15494,305.02,0.8205392477812811,0.6174,7.52432015494,0.0,2,0.33532934131736525,low_density,non-CBD
30502,2013,1,0,0,0,0,-inf,0.0,305.02,305.02,6341,2013,030502,7524320.15494,305.02,0.842733943987869,0.6341,7.52432015494,0.0,-1,0.3149700598802395,low_density,non-CBD
30502,2014,0,1,0,0,0,0.0,-inf,305.02,305.02,6477,2014,030502,7524320.15494,305.02,0.8608086666471263,0.6477,7.52432015494,0.0,1,0.3020958083832335,low_density,non-CBD
30502,2015,0,0,0,0,0,-inf,-inf,305.02,305.02,6462,2015,030502,7524320.15494,305.02,0.8588151310597082,0.6462,7.52432015494,0.0,0,0.30389221556886226,low_density,non-CBD
30502,2016,1,0,0,0,0,-inf,0.0,305.02,305.02,6708,2016,030502,7524320.15494,305.02,0.8915091146933647,0.6708,7.52432015494,0.0,-1,0.27934131736526946,low_density,non-CBD
30502,2017,0,0,0,0,0,-inf,-inf,305.02,305.02,6791,2017,030502,7524320.15494,305.02,0.9025400116104114,0.6791,7.52432015494,0.0,0,0.268562874251497,low_density,non-CBD
30502,2018,0,0,0,0,0,-inf,-inf,305.02,305.02,7059,2018,030502,7524320.15494,305.02,0.9381578474389477,0.7059,7.52432015494,0.0,0,0.23353293413173654,low_density,non-CBD
30502,2019,0,1,0,1,0,0.0,-inf,305.02,305.02,7254,2019,030502,7524320.15494,305.02,0.9640738100753827,0.7254,7.52432015494,0.9640738100753827,1,0.21691616766467064,low_density,non-CBD
30502,2020,0,0,0,1,0,-inf,-inf,305.02,305.02,7702,2020,030502,7524320.15494,305.02,1.023614072952936,0.7702,7.52432015494,1.023614072952936,0,0.17964071856287425,low_density,non-CBD
30502,2021,0,0,0,1,0,-inf,-inf,305.02,305.02,7254,2021,030502,7524320.15494,305.02,0.9640738100753827,0.7254,7.52432015494,0.9640738100753827,0,0.21691616766467064,low_density,non-CBD
30600,2012,1,1,0,0,0,0.0,0.0,306.0,306.0,7403,2012,030600,10867753.9658,306.0,0.681189510113744,0.7403,10.8677539658,0.0,0,0.4607784431137725,low_density,non-CBD
30600,2013,1,0,0,0,0,-inf,0.0,306.0,306.0,7680,2013,030600,10867753.9658,306.0,0.7066777573515539,0.768,10.8677539658,0.0,-1,0.4311377245508982,low_density,non-CBD
30600,2014,1,0,0,0,0,-inf,0.0,306.0,306.0,8074,2014,030600,10867753.9658,306.0,0.7429317985490164,0.8074,10.8677539658,0.0,-1,0.39880239520958083,low_density,non-CBD
30600,2015,1,2,0,0,0,0.6931471805599453,0.0,306.0,306.0,8519,2015,030600,10867753.9658,306.0,0.7838786217288916,0.8519,10.8677539658,0.0,1,0.3646706586826347,low_density,non-CBD
30600,2016,1,0,0,0,0,-inf,0.0,306.0,306.0,8015,2016,030600,10867753.9658,306.0,0.7375028939026959,0.8015,10.8677539658,0.0,-1,0.4041916167664671,low_density,non-CBD
30600,2017,1,1,0,0,0,0.0,0.0,306.0,306.0,7517,2017,030600,10867753.9658,306.0,0.6916792580744311,0.7517,10.8677539658,0.0,0,0.4476047904191617,low_density,non-CBD
30600,2018,0,1,0,0,0,0.0,-inf,306.0,306.0,7489,2018,030600,10867753.9658,306.0,0.6891028287507535,0.7489,10.8677539658,0.0,1,0.4505988023952096,low_density,non-CBD
30600,2019,1,1,0,1,0,0.0,0.0,306.0,306.0,6988,2019,030600,10867753.9658,306.0,0.6430031469235232,0.6988,10.8677539658,0.6430031469235232,0,0.5124251497005988,mid_density,non-CBD
30600,2020,4,0,0,1,0,-inf,1.3862943611198906,306.0,306.0,6851,2020,030600,10867753.9658,306.0,0.630397046304101,0.6851,10.8677539658,0.630397046304101,-4,0.5284431137724551,mid_density,non-CBD
30600,2021,1,0,0,1,0,-inf,0.0,306.0,306.0,6988,2021,030600,10867753.9658,306.0,0.6430031469235232,0.6988,10.8677539658,0.6430031469235232,-1,0.5124251497005988,mid_density,non-CBD
30700,2012,0,2,0,0,0,0.6931471805599453,-inf,307.0,307.0,3949,2012,030700,7076488.58899,307.0,0.5580451307650064,0.3949,7.07648858899,0.0,2,0.6059880239520958,mid_density,non-CBD
30700,2013,1,1,0,0,0,0.0,0.0,307.0,307.0,3781,2013,030700,7076488.58899,307.0,0.5343045427760165,0.3781,7.07648858899,0.0,0,0.6293413173652694,mid_density,non-CBD
30700,2014,0,2,0,0,0,0.6931471805599453,-inf,307.0,307.0,4151,2014,030700,7076488.58899,307.0,0.5865903615612919,0.4151,7.07648858899,0.0,2,0.5766467065868264,mid_density,non-CBD
30700,2015,1,2,0,0,0,0.6931471805599453,0.0,307.0,307.0,4158,2015,030700,7076488.58899,307.0,0.5875795527274997,0.4158,7.07648858899,0.0,1,0.5745508982035928,mid_density,non-CBD
30700,2016,2,0,0,0,0,-inf,0.6931471805599453,307.0,307.0,3897,2016,030700,7076488.58899,307.0,0.550696853530319,0.3897,7.07648858899,0.0,-2,0.6137724550898204,mid_density,non-CBD
30700,2017,1,1,0,0,0,0.0,0.0,307.0,307.0,4377,2017,030700,7076488.58899,307.0,0.618527104927433,0.4377,7.07648858899,0.0,0,0.5446107784431138,mid_density,non-CBD
30700,2018,0,0,0,0,0,-inf,-inf,307.0,307.0,4257,2018,030700,7076488.58899,307.0,0.6015695420781545,0.4257,7.07648858899,0.0,0,0.5604790419161677,mid_density,non-CBD
30700,2019,2,1,0,1,0,0.0,0.6931471805599453,307.0,307.0,4238,2019,030700,7076488.58899,307.0,0.5988845946270187,0.4238,7.07648858899,0.5988845946270187,-1,0.5639221556886228,mid_density,non-CBD
30700,2020,3,1,0,1,0,0.0,1.0986122886681098,307.0,307.0,4421,2020,030700,7076488.58899,307.0,0.6247448779721685,0.4421,7.07648858899,0.6247448779721685,-2,0.5365269461077844,mid_density,non-CBD
30700,2021,1,0,0,1,0,-inf,0.0,307.0,307.0,4238,2021,030700,7076488.58899,307.0,0.5988845946270187,0.4238,7.07648858899,0.5988845946270187,-1,0.5639221556886228,mid_density,non-CBD
30800,2012,0,0,0,0,0,-inf,-inf,308.0,308.0,4913,2012,030800,8564915.46871,308.0,0.5736192047602273,0.4913,8.56491546871,0.0,0,0.5898203592814372,mid_density,non-CBD
30800,2013,0,1,0,0,0,0.0,-inf,308.0,308.0,5147,2013,030800,8564915.46871,308.0,0.6009399647671261,0.5147,8.56491546871,0.0,1,0.5610778443113772,mid_density,non-CBD
30800,2014,0,0,0,0,0,-inf,-inf,308.0,308.0,4910,2014,030800,8564915.46871,308.0,0.5732689386062928,0.491,8.56491546871,0.0,0,0.5907185628742515,mid_density,non-CBD
30800,2015,0,0,0,0,0,-inf,-inf,308.0,308.0,4570,2015,030800,8564915.46871,308.0,0.5335721078270382,0.457,8.56491546871,0.0,0,0.6305389221556886,mid_density,non-CBD
30800,2016,1,0,0,0,0,-inf,0.0,308.0,308.0,4855,2016,030800,8564915.46871,308.0,0.5668473924508252,0.4855,8.56491546871,0.0,-1,0.5970059880239521,mid_density,non-CBD
30800,2017,1,0,0,0,0,-inf,0.0,308.0,308.0,5536,2017,030800,8564915.46871,308.0,0.646357809393979,0.5536,8.56491546871,0.0,-1,0.5086826347305389,mid_density,non-CBD
30800,2018,0,2,0,0,0,0.6931471805599453,-inf,308.0,308.0,5365,2018,030800,8564915.46871,308.0,0.6263926386197068,0.5365,8.56491546871,0.0,2,0.5332335329341318,mid_density,non-CBD
30800,2019,1,0,0,1,0,-inf,0.0,308.0,308.0,5570,2019,030800,8564915.46871,308.0,0.6503274924719045,0.557,8.56491546871,0.6503274924719045,-1,0.5010479041916168,mid_density,non-CBD
30800,2020,1,1,0,1,0,0.0,0.0,308.0,308.0,5727,2020,030800,8564915.46871,308.0,0.6686580878611484,0.5727,8.56491546871,0.6686580878611484,0,0.47784431137724553,low_density,non-CBD
30800,2021,0,1,0,1,0,0.0,-inf,308.0,308.0,5570,2021,030800,8564915.46871,308.0,0.6503274924719045,0.557,8.56491546871,0.6503274924719045,1,0.5010479041916168,mid_density,non-CBD
30900,2012,1,0,0,0,0,-inf,0.0,309.0,309.0,4656,2012,030900,6941459.17174,309.0,0.6707523425269807,0.4656,6.94145917174,0.0,-1,0.4739520958083832,low_density,non-CBD
30900,2013,1,3,0,0,0,1.0986122886681098,0.0,309.0,309.0,4716,2013,030900,6941459.17174,309.0,0.6793960582811943,0.4716,6.94145917174,0.0,2,0.46347305389221555,low_density,non-CBD
30900,2014,0,0,0,0,0,-inf,-inf,309.0,309.0,4512,2014,030900,6941459.17174,309.0,0.6500074247168679,0.4512,6.94145917174,0.0,0,0.5017964071856288,mid_density,non-CBD
30900,2015,0,1,0,0,0,0.0,-inf,309.0,309.0,4507,2015,030900,6941459.17174,309.0,0.6492871150706834,0.4507,6.94145917174,0.0,1,0.5050898203592814,mid_density,non-CBD
30900,2016,0,0,0,0,0,-inf,-inf,309.0,309.0,4427,2016,030900,6941459.17174,309.0,0.6377621607317319,0.4427,6.94145917174,0.0,0,0.5194610778443114,mid_density,non-CBD
30900,2017,2,0,0,0,0,-inf,0.6931471805599453,309.0,309.0,4439,2017,030900,6941459.17174,309.0,0.6394909038825746,0.4439,6.94145917174,0.0,-2,0.5164670658682635,mid_density,non-CBD
30900,2018,1,0,0,0,0,-inf,0.0,309.0,309.0,4376,2018,030900,6941459.17174,309.0,0.6304150023406502,0.4376,6.94145917174,0.0,-1,0.5281437125748503,mid_density,non-CBD
30900,2019,0,1,0,1,0,0.0,-inf,309.0,309.0,4553,2019,030900,6941459.17174,309.0,0.6559139638155805,0.4553,6.94145917174,0.6559139638155805,1,0.49446107784431137,low_density,non-CBD
30900,2020,1,1,0,1,0,0.0,0.0,309.0,309.0,4753,2020,030900,6941459.17174,309.0,0.6847263496629594,0.4753,6.94145917174,0.6847263496629594,0,0.455688622754491,low_density,non-CBD
30900,2021,1,0,0,1,0,-inf,0.0,309.0,309.0,4553,2021,030900,6941459.17174,309.0,0.6559139638155805,0.4553,6.94145917174,0.6559139638155805,-1,0.49446107784431137,low_density,non-CBD
31000,2012,0,0,0,0,0,-inf,-inf,310.0,310.0,7951,2012,031000,11445952.1783,310.0,0.6946560562321793,0.7951,11.4459521783,0.0,0,0.44580838323353295,low_density,non-CBD
31000,2013,1,0,0,0,0,-inf,0.0,310.0,310.0,7774,2013,031000,11445952.1783,310.0,0.6791920740974672,0.7774,11.4459521783,0.0,-1,0.46407185628742514,low_density,non-CBD
31000,2014,1,0,0,0,0,-inf,0.0,310.0,310.0,8625,2014,031000,11445952.1783,310.0,0.7535415023270716,0.8625,11.4459521783,0.0,-1,0.3904191616766467,low_density,non-CBD
31000,2015,0,4,0,0,0,1.3862943611198906,-inf,310.0,310.0,8413,2015,031000,11445952.1783,310.0,0.7350196706176989,0.8413,11.4459521783,0.0,4,0.405688622754491,low_density,non-CBD
31000,2016,1,0,0,0,0,-inf,0.0,310.0,310.0,8010,2016,031000,11445952.1783,310.0,0.69981071694375,0.801,11.4459521783,0.0,-1,0.4368263473053892,low_density,non-CBD
31000,2017,0,1,0,0,0,0.0,-inf,310.0,310.0,7660,2017,031000,11445952.1783,310.0,0.6692322211971441,0.766,11.4459521783,0.0,1,0.47694610778443114,low_density,non-CBD
31000,2018,2,0,0,0,0,-inf,0.6931471805599453,310.0,310.0,7586,2018,031000,11445952.1783,310.0,0.6627670535250046,0.7586,11.4459521783,0.0,-2,0.48413173652694613,low_density,non-CBD
31000,2019,0,0,0,1,0,-inf,-inf,310.0,310.0,7694,2019,031000,11445952.1783,310.0,0.6722027036411001,0.7694,11.4459521783,0.6722027036411001,0,0.4726047904191617,low_density,non-CBD
31000,2020,2,1,0,1,0,0.0,0.6931471805599453,310.0,310.0,7529,2020,031000,11445952.1783,310.0,0.6577871270748431,0.7529,11.4459521783,0.6577871270748431,-1,0.49041916167664673,low_density,non-CBD
31000,2021,0,1,0,1,0,0.0,-inf,310.0,310.0,7694,2021,031000,11445952.1783,310.0,0.6722027036411001,0.7694,11.4459521783,0.6722027036411001,1,0.4726047904191617,low_density,non-CBD
31101,2012,0,3,0,0,0,1.0986122886681098,-inf,311.01,311.01,4788,2012,031101,3763010.33256,311.01,1.2723855575338516,0.4788,3.76301033256,0.0,3,0.07964071856287425,high_density,non-CBD
31101,2013,0,0,0,0,0,-inf,-inf,311.01,311.01,5415,2013,031101,3763010.33256,311.01,1.4390074757823321,0.5415,3.76301033256,0.0,0,0.04760479041916168,high_density,non-CBD
31101,2014,2,0,0,0,0,-inf,0.6931471805599453,311.01,311.01,5520,2014,031101,3763010.33256,311.01,1.466910667833513,0.552,3.76301033256,0.0,-2,0.04221556886227545,high_density,non-CBD
31101,2015,0,0,0,0,0,-inf,-inf,311.01,311.01,5479,2015,031101,3763010.33256,311.01,1.4560151356992426,0.5479,3.76301033256,0.0,0,0.04491017964071856,high_density,non-CBD
31101,2016,1,0,0,0,0,-inf,0.0,311.01,311.01,5506,2016,031101,3763010.33256,311.01,1.463190242226689,0.5506,3.76301033256,0.0,-1,0.04281437125748503,high_density,non-CBD
31101,2017,1,0,0,0,0,-inf,0.0,311.01,311.01,5765,2017,031101,3763010.33256,311.01,1.5320181159529354,0.5765,3.76301033256,0.0,-1,0.032035928143712575,high_density,non-CBD
31101,2018,2,0,0,0,0,-inf,0.6931471805599453,311.01,311.01,5457,2018,031101,3763010.33256,311.01,1.4501687526028046,0.5457,3.76301033256,0.0,-2,0.046706586826347304,high_density,non-CBD
31101,2019,0,5,0,1,0,1.6094379124341003,-inf,311.01,311.01,5274,2019,031101,3763010.33256,311.01,1.4015374750278893,0.5274,3.76301033256,1.4015374750278893,5,0.05404191616766467,high_density,non-CBD
31101,2020,5,1,0,1,0,0.0,1.6094379124341003,311.01,311.01,4967,2020,031101,3763010.33256,311.01,1.3199538563639601,0.4967,3.76301033256,1.3199538563639601,-4,0.06706586826347305,high_density,non-CBD
31101,2021,0,3,0,1,0,1.0986122886681098,-inf,311.01,311.01,5274,2021,031101,3763010.33256,311.01,1.4015374750278893,0.5274,3.76301033256,1.4015374750278893,3,0.05404191616766467,high_density,non-CBD
31102,2012,0,0,0,0,0,-inf,-inf,311.02,311.02,4265,2012,031102,4285728.8477,311.02,0.9951632853041731,0.4265,4.2857288477,0.0,0,0.19700598802395208,low_density,non-CBD
31102,2013,0,0,0,0,0,-inf,-inf,311.02,311.02,3959,2013,031102,4285728.8477,311.02,0.9237635279060308,0.3959,4.2857288477,0.0,0,0.2464071856287425,low_density,non-CBD
31102,2014,1,0,0,0,0,-inf,0.0,311.02,311.02,4186,2014,031102,4285728.8477,311.02,0.9767300146033455,0.4186,4.2857288477,0.0,-1,0.20778443113772455,low_density,non-CBD
31102,2015,0,1,0,0,0,0.0,-inf,311.02,311.02,3997,2015,031102,4285728.8477,311.02,0.9326301644456694,0.3997,4.2857288477,0.0,1,0.23982035928143713,low_density,non-CBD
31102,2016,0,0,0,0,0,-inf,-inf,311.02,311.02,4364,2016,031102,4285728.8477,311.02,1.0182632068153368,0.4364,4.2857288477,0.0,0,0.18263473053892215,low_density,non-CBD
31102,2017,2,0,0,0,0,-inf,0.6931471805599453,311.02,311.02,4366,2017,031102,4285728.8477,311.02,1.0187298718963704,0.4366,4.2857288477,0.0,-2,0.18203592814371258,low_density,non-CBD
31102,2018,0,0,0,0,0,-inf,-inf,311.02,311.02,4469,2018,031102,4285728.8477,311.02,1.0427631235696013,0.4469,4.2857288477,0.0,0,0.17095808383233532,low_density,non-CBD
31102,2019,0,3,0,1,0,1.0986122886681098,-inf,311.02,311.02,4346,2019,031102,4285728.8477,311.02,1.0140632210860343,0.4346,4.2857288477,1.0140632210860343,3,0.18577844311377245,low_density,non-CBD
31102,2020,1,0,0,1,0,-inf,0.0,311.02,311.02,4709,2020,031102,4285728.8477,311.02,1.0987629332936346,0.4709,4.2857288477,1.0987629332936346,-1,0.14251497005988023,low_density,non-CBD
31102,2021,3,0,0,1,0,-inf,1.0986122886681098,311.02,311.02,4346,2021,031102,4285728.8477,311.02,1.0140632210860343,0.4346,4.2857288477,1.0140632210860343,-3,0.18577844311377245,low_density,non-CBD
31200,2012,0,1,0,0,0,0.0,-inf,312.0,312.0,4716,2012,031200,4626629.77765,312.0,1.0193164844919564,0.4716,4.62662977765,0.0,1,0.18173652694610778,low_density,non-CBD
31200,2013,0,0,0,0,0,-inf,-inf,312.0,312.0,4680,2013,031200,4626629.77765,312.0,1.0115354426256058,0.468,4.62662977765,0.0,0,0.18772455089820358,low_density,non-CBD
31200,2014,1,0,0,0,0,-inf,0.0,312.0,312.0,5004,2014,031200,4626629.77765,312.0,1.081564819422763,0.5004,4.62662977765,0.0,-1,0.15149700598802396,low_density,non-CBD
31200,2015,0,0,0,0,0,-inf,-inf,312.0,312.0,5081,2015,031200,4626629.77765,312.0,1.09820760341468,0.5081,4.62662977765,0.0,0,0.14311377245508983,low_density,non-CBD
31200,2016,0,1,0,0,0,0.0,-inf,312.0,312.0,5229,2016,031200,4626629.77765,312.0,1.1301963310874557,0.5229,4.62662977765,0.0,1,0.1278443113772455,low_density,non-CBD
31200,2017,0,0,0,0,0,-inf,-inf,312.0,312.0,5207,2017,031200,4626629.77765,312.0,1.125441249946908,0.5207,4.62662977765,0.0,0,0.13023952095808383,low_density,non-CBD
31200,2018,0,1,0,0,0,0.0,-inf,312.0,312.0,5590,2018,031200,4626629.77765,312.0,1.208222889802807,0.559,4.62662977765,0.0,1,0.09790419161676647,high_density,non-CBD
31200,2019,0,0,0,1,0,-inf,-inf,312.0,312.0,5032,2019,031200,4626629.77765,312.0,1.087616740874369,0.5032,4.62662977765,1.087616740874369,0,0.14865269461077843,low_density,non-CBD
31200,2020,0,0,0,1,0,-inf,-inf,312.0,312.0,5146,2020,031200,4626629.77765,312.0,1.1122567067844802,0.5146,4.62662977765,1.1122567067844802,0,0.137125748502994,low_density,non-CBD
31200,2021,1,0,0,1,0,-inf,0.0,312.0,312.0,5032,2021,031200,4626629.77765,312.0,1.087616740874369,0.5032,4.62662977765,1.087616740874369,-1,0.14865269461077843,low_density,non-CBD
31300,2012,0,0,0,0,0,-inf,-inf,313.0,313.0,6337,2012,031300,7654590.5986,313.0,0.8278692267564273,0.6337,7.6545905986000005,0.0,0,0.3269461077844311,low_density,non-CBD
31300,2013,1,3,0,0,0,1.0986122886681098,0.0,313.0,313.0,5842,2013,031300,7654590.5986,313.0,0.7632021497098072,0.5842,7.6545905986000005,0.0,2,0.38323353293413176,low_density,non-CBD
31300,2014,2,0,0,0,0,-inf,0.6931471805599453,313.0,313.0,5953,2014,031300,7654590.5986,313.0,0.7777032518354129,0.5953,7.6545905986000005,0.0,-2,0.3712574850299401,low_density,non-CBD
31300,2015,0,0,0,0,0,-inf,-inf,313.0,313.0,6222,2015,031300,7654590.5986,313.0,0.812845562392061,0.6222,7.6545905986000005,0.0,0,0.3407185628742515,low_density,non-CBD
31300,2016,0,0,0,0,0,-inf,-inf,313.0,313.0,6604,2016,031300,7654590.5986,313.0,0.862750256193695,0.6604,7.6545905986000005,0.0,0,0.29880239520958085,low_density,non-CBD
31300,2017,2,2,0,0,0,0.6931471805599453,0.6931471805599453,313.0,313.0,7487,2017,031300,7654590.5986,313.0,0.9781058704000901,0.7487,7.6545905986000005,0.0,0,0.20688622754491018,low_density,non-CBD
31300,2018,0,1,0,0,0,0.0,-inf,313.0,313.0,7767,2018,031300,7654590.5986,313.0,1.0146852271133298,0.7767,7.6545905986000005,0.0,1,0.18502994011976048,low_density,non-CBD
31300,2019,2,2,0,1,0,0.6931471805599453,0.6931471805599453,313.0,313.0,7632,2019,031300,7654590.5986,313.0,0.9970487515551607,0.7632,7.6545905986000005,0.9970487515551607,0,0.19625748502994012,low_density,non-CBD
31300,2020,3,1,0,1,0,0.0,1.0986122886681098,313.0,313.0,7692,2020,031300,7654590.5986,313.0,1.004887185136569,0.7692,7.6545905986000005,1.004887185136569,-2,0.19221556886227545,low_density,non-CBD
31300,2021,1,1,0,1,0,0.0,0.0,313.0,313.0,7632,2021,031300,7654590.5986,313.0,0.9970487515551607,0.7632,7.6545905986000005,0.9970487515551607,0,0.19625748502994012,low_density,non-CBD
31401,2012,3,2,0,0,0,0.6931471805599453,1.0986122886681098,314.01,314.01,6783,2012,031401,6402813.60258,314.01,1.0593780205106713,0.6783,6.402813602579999,0.0,-1,0.16227544910179642,low_density,non-CBD
31401,2013,1,4,0,0,0,1.3862943611198906,0.0,314.01,314.01,7151,2013,031401,6402813.60258,314.01,1.1168527531581616,0.7151,6.402813602579999,0.0,3,0.1347305389221557,low_density,non-CBD
31401,2014,2,2,0,0,0,0.6931471805599453,0.6931471805599453,314.01,314.01,7386,2014,031401,6402813.60258,314.01,1.1535553677564232,0.7386,6.402813602579999,0.0,0,0.11946107784431138,low_density,non-CBD
31401,2015,2,3,0,0,0,1.0986122886681098,0.6931471805599453,314.01,314.01,6941,2015,031401,6402813.60258,314.01,1.0840546720278004,0.6941,6.402813602579999,0.0,1,0.1502994011976048,low_density,non-CBD
31401,2016,4,1,0,0,0,0.0,1.3862943611198906,314.01,314.01,7421,2016,031401,6402813.60258,314.01,1.1590217146114834,0.7421,6.402813602579999,0.0,-3,0.11526946107784432,low_density,non-CBD
31401,2017,2,1,0,0,0,0.0,0.6931471805599453,314.01,314.01,7617,2017,031401,6402813.60258,314.01,1.1896332569998207,0.7617,6.402813602579999,0.0,-1,0.10538922155688622,low_density,non-CBD
31401,2018,1,2,0,0,0,0.6931471805599453,0.0,314.01,314.01,7121,2018,031401,6402813.60258,314.01,1.1121673129966814,0.7121,6.402813602579999,0.0,1,0.1374251497005988,low_density,non-CBD
31401,2019,2,3,0,1,0,1.0986122886681098,0.6931471805599453,314.01,314.01,7061,2019,031401,6402813.60258,314.01,1.102796432673721,0.7061,6.402813602579999,1.102796432673721,1,0.13997005988023953,low_density,non-CBD
31401,2020,4,2,0,1,0,0.6931471805599453,1.3862943611198906,314.01,314.01,7691,2020,031401,6402813.60258,314.01,1.201190676064805,0.7691,6.402813602579999,1.201190676064805,-2,0.10089820359281437,low_density,non-CBD
31401,2021,2,1,0,1,0,0.0,0.6931471805599453,314.01,314.01,7061,2021,031401,6402813.60258,314.01,1.102796432673721,0.7061,6.402813602579999,1.102796432673721,-1,0.13997005988023953,low_density,non-CBD
31402,2012,0,3,0,0,0,1.0986122886681098,-inf,314.02,314.02,5796,2012,031402,6073490.07121,314.02,0.9543112661819637,0.5796,6.07349007121,0.0,3,0.22245508982035928,low_density,non-CBD
31402,2013,0,1,0,0,0,0.0,-inf,314.02,314.02,5830,2013,031402,6073490.07121,314.02,0.9599093653969718,0.583,6.07349007121,0.0,1,0.2188622754491018,low_density,non-CBD
31402,2014,1,1,0,0,0,0.0,0.0,314.02,314.02,5698,2014,031402,6073490.07121,314.02,0.9381755684445875,0.5698,6.07349007121,0.0,0,0.23323353293413174,low_density,non-CBD
31402,2015,1,0,0,0,0,-inf,0.0,314.02,314.02,5685,2015,031402,6073490.07121,314.02,0.9360351187447316,0.5685,6.07349007121,0.0,-1,0.23592814371257484,low_density,non-CBD
31402,2016,2,0,0,0,0,-inf,0.6931471805599453,314.02,314.02,5558,2016,031402,6073490.07121,314.02,0.9151245716769073,0.5558,6.07349007121,0.0,-2,0.255688622754491,low_density,non-CBD
31402,2017,1,2,0,0,0,0.6931471805599453,0.0,314.02,314.02,5980,2017,031402,6073490.07121,314.02,0.9846068619337721,0.598,6.07349007121,0.0,1,0.20359281437125748,low_density,non-CBD
31402,2018,3,1,0,0,0,0.0,1.0986122886681098,314.02,314.02,5962,2018,031402,6073490.07121,314.02,0.9816431623493561,0.5962,6.07349007121,0.0,-2,0.20538922155688621,low_density,non-CBD
31402,2019,1,2,0,1,0,0.6931471805599453,0.0,314.02,314.02,5921,2019,031402,6073490.07121,314.02,0.974892513295964,0.5921,6.07349007121,0.974892513295964,1,0.20973053892215568,low_density,non-CBD
31402,2020,2,0,0,1,0,-inf,0.6931471805599453,314.02,314.02,6158,2020,031402,6073490.07121,314.02,1.0139145578241084,0.6158,6.07349007121,1.0139145578241084,-2,0.18652694610778442,low_density,non-CBD
31402,2021,0,0,0,1,0,-inf,-inf,314.02,314.02,5921,2021,031402,6073490.07121,314.02,0.974892513295964,0.5921,6.07349007121,0.974892513295964,0,0.20973053892215568,low_density,non-CBD
31501,2012,0,1,0,0,0,0.0,-inf,315.01,315.01,5872,2012,031501,6320977.41406,315.01,0.9289702549701693,0.5872,6.320977414060001,0.0,1,0.24431137724550897,low_density,non-CBD
31501,2013,0,1,0,0,0,0.0,-inf,315.01,315.01,6187,2013,031501,6320977.41406,315.01,0.9788043200784123,0.6187,6.320977414060001,0.0,1,0.2059880239520958,low_density,non-CBD
31501,2014,0,0,0,0,0,-inf,-inf,315.01,315.01,6172,2014,031501,6320977.41406,315.01,0.9764312693589723,0.6172,6.320977414060001,0.0,0,0.2086826347305389,low_density,non-CBD
31501,2015,0,2,0,0,0,0.6931471805599453,-inf,315.01,315.01,6503,2015,031501,6320977.41406,315.01,1.0287965885679515,0.6503,6.320977414060001,0.0,2,0.17604790419161676,low_density,non-CBD
31501,2016,1,3,0,0,0,1.0986122886681098,0.0,315.01,315.01,6349,2016,031501,6320977.41406,315.01,1.004433267848366,0.6349,6.320977414060001,0.0,2,0.19251497005988025,low_density,non-CBD
31501,2017,2,2,0,0,0,0.6931471805599453,0.6931471805599453,315.01,315.01,6397,2017,031501,6320977.41406,315.01,1.0120270301505745,0.6397,6.320977414060001,0.0,0,0.18742514970059881,low_density,non-CBD
31501,2018,1,2,0,0,0,0.6931471805599453,0.0,315.01,315.01,6774,2018,031501,6320977.41406,315.01,1.0716697048991701,0.6774,6.320977414060001,0.0,1,0.1562874251497006,low_density,non-CBD
31501,2019,1,1,0,1,0,0.0,0.0,315.01,315.01,6643,2019,031501,6320977.41406,315.01,1.0509450619493927,0.6643,6.320977414060001,1.0509450619493927,0,0.16511976047904192,low_density,non-CBD
31501,2020,1,1,0,1,0,0.0,0.0,315.01,315.01,7134,2020,031501,6320977.41406,315.01,1.1286229221657336,0.7134,6.320977414060001,1.1286229221657336,0,0.1284431137724551,low_density,non-CBD
31501,2021,2,1,0,1,0,0.0,0.6931471805599453,315.01,315.01,6643,2021,031501,6320977.41406,315.01,1.0509450619493927,0.6643,6.320977414060001,1.0509450619493927,-1,0.16511976047904192,low_density,non-CBD
31502,2012,0,4,0,0,0,1.3862943611198906,-inf,315.02,315.02,3700,2012,031502,6221114.64946,315.02,0.5947487240604326,0.37,6.22111464946,0.0,4,0.5676646706586826,mid_density,non-CBD
31502,2013,1,2,0,0,0,0.6931471805599453,0.0,315.02,315.02,3451,2013,031502,6221114.64946,315.02,0.5547237423601493,0.3451,6.22111464946,0.0,1,0.6083832335329341,mid_density,non-CBD
31502,2014,3,0,0,0,0,-inf,1.0986122886681098,315.02,315.02,3620,2014,031502,6221114.64946,315.02,0.5818892921888557,0.362,6.22111464946,0.0,-3,0.5823353293413174,mid_density,non-CBD
31502,2015,1,1,0,0,0,0.0,0.0,315.02,315.02,3524,2015,031502,6221114.64946,315.02,0.5664579739429633,0.3524,6.22111464946,0.0,0,0.5973053892215568,mid_density,non-CBD
