tract,year,New open,count,is_cbd,post_covid,DID,open_ln,tr_x,population,yr,TRACTCE10,SHAPE_AREA,tr_y,pop,density,post covid * density,density_rank,density_group
28700.0,2013,4,12.0,0,0,0,1.3862943611198906,28700.0,2502.0,2013.0,028700,3632561.19689,28700.0,2.502,0.688770226952288,0.0,0.487012987012987,low_density
28700.0,2014,4,12.0,0,0,0,1.3862943611198906,28700.0,2685.0,2014.0,028700,3632561.19689,28700.0,2.685,0.7391479054224194,0.0,0.4346829640947288,low_density
28700.0,2015,2,12.0,0,0,0,0.6931471805599453,28700.0,2527.0,2015.0,028700,3632561.19689,28700.0,2.527,0.695652423464601,0.0,0.479755538579068,low_density
28700.0,2016,2,12.0,0,0,0,0.6931471805599453,28700.0,2543.0,2016.0,028700,3632561.19689,28700.0,2.543,0.7000570292324814,0.0,0.47058823529411764,low_density
28700.0,2017,3,12.0,0,0,0,1.0986122886681098,28700.0,2426.0,2017.0,028700,3632561.19689,28700.0,2.426,0.6678483495548564,0.0,0.5152788388082505,mid_density
28700.0,2018,4,12.0,0,0,0,1.3862943611198906,28700.0,2813.0,2018.0,028700,3632561.19689,28700.0,2.813,0.774384751565462,0.0,0.40718105423987777,low_density
28700.0,2019,3,12.0,0,1,0,1.0986122886681098,28700.0,2577.0,2019.0,028700,3632561.19689,28700.0,2.577,0.709416816489227,0.709416816489227,0.4631398013750955,low_density
28700.0,2020,3,12.0,0,1,0,1.0986122886681098,28700.0,2784.0,2020.0,028700,3632561.19689,28700.0,2.784,0.7664014036111789,0.7664014036111789,0.4121466768525592,low_density
28700.0,2021,3,12.0,0,1,0,1.0986122886681098,28700.0,2577.0,2021.0,028700,3632561.19689,28700.0,2.577,0.709416816489227,0.709416816489227,0.4631398013750955,low_density
28800.0,2013,5,15.0,0,0,0,1.6094379124341003,28800.0,4734.0,2013.0,028800,4880696.18158,28800.0,4.734,0.9699435949048337,0.0,0.22192513368983957,low_density
28800.0,2014,6,15.0,0,0,0,1.791759469228055,28800.0,4443.0,2014.0,028800,4880696.18158,28800.0,4.443,0.9103209531394543,0.0,0.27310924369747897,low_density
28800.0,2015,5,15.0,0,0,0,1.6094379124341003,28800.0,4409.0,2015.0,028800,4880696.18158,28800.0,4.409,0.9033547338266608,0.0,0.28342245989304815,low_density
28800.0,2016,9,15.0,0,0,0,2.1972245773362196,28800.0,4345.0,2016.0,028800,4880696.18158,28800.0,4.345,0.8902418504143436,0.0,0.2967914438502674,low_density
28800.0,2018,3,15.0,0,0,0,1.0986122886681098,28800.0,4531.0,2018.0,028800,4880696.18158,28800.0,4.531,0.9283511678313903,0.0,0.2559205500381971,low_density
28800.0,2019,3,15.0,0,1,0,1.0986122886681098,28800.0,4619.0,2019.0,028800,4880696.18158,28800.0,4.619,0.9463813825233264,0.9463813825233264,0.2393048128342246,low_density
28800.0,2020,4,15.0,0,1,0,1.3862943611198906,28800.0,5001.0,2020.0,028800,4880696.18158,28800.0,5.001,1.0246489053905943,1.0246489053905943,0.18831168831168832,low_density
28800.0,2021,4,15.0,0,1,0,1.3862943611198906,28800.0,4619.0,2021.0,028800,4880696.18158,28800.0,4.619,0.9463813825233264,0.9463813825233264,0.2393048128342246,low_density
28901.0,2013,3,15.0,0,0,0,1.0986122886681098,28901.0,4224.0,2013.0,028901,6428284.34316,28901.0,4.224,0.6570960110833518,0.0,0.5294117647058824,mid_density
28901.0,2014,3,15.0,0,0,0,1.0986122886681098,28901.0,4427.0,2014.0,028901,6428284.34316,28901.0,4.427,0.6886751991160034,0.0,0.48739495798319327,low_density
28901.0,2015,4,15.0,0,0,0,1.3862943611198906,28901.0,4417.0,2015.0,028901,6428284.34316,28901.0,4.417,0.6871195740897644,0.0,0.4900687547746371,low_density
28901.0,2016,8,15.0,0,0,0,2.0794415416798357,28901.0,4434.0,2016.0,028901,6428284.34316,28901.0,4.434,0.6897641366343708,0.0,0.48586707410236823,low_density
28901.0,2017,1,15.0,0,0,0,0.0,28901.0,4178.0,2017.0,028901,6428284.34316,28901.0,4.178,0.6499401359626524,0.0,0.5381970970206265,mid_density
28901.0,2018,4,15.0,0,0,0,1.3862943611198906,28901.0,4574.0,2018.0,028901,6428284.34316,28901.0,4.574,0.7115428870017166,0.0,0.4614209320091673,low_density
28901.0,2019,3,15.0,0,1,0,1.0986122886681098,28901.0,4056.0,2019.0,028901,6428284.34316,28901.0,4.056,0.6309615106425367,0.6309615106425367,0.5628342245989305,mid_density
28901.0,2020,1,15.0,0,1,0,0.0,28901.0,4578.0,2020.0,028901,6428284.34316,28901.0,4.578,0.7121651370122123,0.7121651370122123,0.4587471352177235,low_density
28901.0,2021,3,15.0,0,1,0,1.0986122886681098,28901.0,4056.0,2021.0,028901,6428284.34316,28901.0,4.056,0.6309615106425367,0.6309615106425367,0.5628342245989305,mid_density
28902.0,2013,3,9.0,0,0,0,1.0986122886681098,28902.0,7189.0,2013.0,028902,8345275.05225,28902.0,7.189,0.8614455431354234,0.0,0.3235294117647059,low_density
28902.0,2014,1,9.0,0,0,0,0.0,28902.0,7328.0,2014.0,028902,8345275.05225,28902.0,7.328,0.8781016747943222,0.0,0.30710466004583653,low_density
28902.0,2015,4,9.0,0,0,0,1.3862943611198906,28902.0,6923.0,2015.0,028902,8345275.05225,28902.0,6.923,0.8295712192414155,0.0,0.3544690603514133,low_density
28902.0,2016,4,9.0,0,0,0,1.3862943611198906,28902.0,6994.0,2016.0,028902,8345275.05225,28902.0,6.994,0.8380790274988387,0.0,0.34530175706646293,low_density
28902.0,2017,2,9.0,0,0,0,0.6931471805599453,28902.0,6732.0,2017.0,028902,8345275.05225,28902.0,6.732,0.8066840167460941,0.0,0.3777692895339954,low_density
28902.0,2018,3,9.0,0,0,0,1.0986122886681098,28902.0,7068.0,2018.0,028902,8345275.05225,28902.0,7.068,0.8469463206122093,0.0,0.33537051184110006,low_density
28902.0,2019,5,9.0,0,1,0,1.6094379124341003,28902.0,7043.0,2019.0,028902,8345275.05225,28902.0,7.043,0.8439506134793138,0.8439506134793138,0.33861726508785334,low_density
28902.0,2020,2,9.0,0,1,0,0.6931471805599453,28902.0,6906.0,2020.0,028902,8345275.05225,28902.0,6.906,0.8275341383910466,0.8275341383910466,0.35561497326203206,low_density
28902.0,2021,3,9.0,0,1,0,1.0986122886681098,28902.0,7043.0,2021.0,028902,8345275.05225,28902.0,7.043,0.8439506134793138,0.8439506134793138,0.33861726508785334,low_density
29000.0,2013,1,11.0,0,0,0,0.0,29000.0,6738.0,2013.0,029000,9035913.32085,29000.0,6.738,0.7456910840935516,0.0,0.42780748663101603,low_density
29000.0,2014,1,11.0,0,0,0,0.0,29000.0,7009.0,2014.0,029000,9035913.32085,29000.0,7.009,0.7756825183157766,0.0,0.4052711993888464,low_density
29000.0,2015,3,11.0,0,0,0,1.0986122886681098,29000.0,7208.0,2015.0,029000,9035913.32085,29000.0,7.208,0.7977057486118017,0.0,0.385790679908327,low_density
29000.0,2016,4,11.0,0,0,0,1.3862943611198906,29000.0,7118.0,2016.0,029000,9035913.32085,29000.0,7.118,0.7877454937040517,0.0,0.39457601222307104,low_density
29000.0,2017,1,11.0,0,0,0,0.0,29000.0,7372.0,2017.0,029000,9035913.32085,29000.0,7.372,0.8158555464437017,0.0,0.3682200152788388,low_density
29000.0,2018,1,11.0,0,0,0,0.0,29000.0,8005.0,2018.0,029000,9035913.32085,29000.0,8.005,0.8859093392948768,0.0,0.3040488922841864,low_density
29000.0,2019,1,11.0,0,1,0,0.0,29000.0,8124.0,2019.0,029000,9035913.32085,29000.0,8.124,0.8990790096729019,0.8990790096729019,0.28666921313980137,low_density
29000.0,2021,3,11.0,0,1,0,1.0986122886681098,29000.0,8124.0,2021.0,029000,9035913.32085,29000.0,8.124,0.8990790096729019,0.8990790096729019,0.28666921313980137,low_density
29100.0,2013,9,32.0,0,0,0,2.1972245773362196,29100.0,4055.0,2013.0,029100,14287233.2878,29100.0,4.055,0.28381982139695316,0.0,0.8808250572956455,mid_density
29100.0,2014,5,32.0,0,0,0,1.6094379124341003,29100.0,3860.0,2014.0,029100,14287233.2878,29100.0,3.86,0.2701712726491342,0.0,0.8903743315508021,mid_density
29100.0,2015,5,32.0,0,0,0,1.6094379124341003,29100.0,4811.0,2015.0,029100,14287233.2878,29100.0,4.811,0.3367341950038821,0.0,0.8460656990068754,mid_density
29100.0,2016,5,32.0,0,0,0,1.6094379124341003,29100.0,4827.0,2016.0,029100,14287233.2878,29100.0,4.827,0.33785407592678,0.0,0.8445378151260504,mid_density
29100.0,2017,6,32.0,0,0,0,1.791759469228055,29100.0,5026.0,2017.0,029100,14287233.2878,29100.0,5.026,0.3517825949053235,0.0,0.8304048892284186,mid_density
29100.0,2018,9,32.0,0,0,0,2.1972245773362196,29100.0,5048.0,2018.0,029100,14287233.2878,29100.0,5.048,0.35332243117430817,0.0,0.8288770053475936,mid_density
29100.0,2019,6,32.0,0,1,0,1.791759469228055,29100.0,5158.0,2019.0,029100,14287233.2878,29100.0,5.158,0.3610216125192317,0.3610216125192317,0.8206646294881589,mid_density
29100.0,2020,10,32.0,0,1,0,2.302585092994046,29100.0,4824.0,2020.0,029100,14287233.2878,29100.0,4.824,0.33764409825373665,0.33764409825373665,0.8449197860962567,mid_density
29100.0,2021,5,32.0,0,1,0,1.6094379124341003,29100.0,5158.0,2021.0,029100,14287233.2878,29100.0,5.158,0.3610216125192317,0.3610216125192317,0.8206646294881589,mid_density
29200.0,2013,1,5.0,0,0,0,0.0,29200.0,3590.0,2013.0,029200,18958895.7267,29200.0,3.59,0.18935702014248476,0.0,0.9427043544690603,low_density
29200.0,2015,1,5.0,0,0,0,0.0,29200.0,4061.0,2015.0,029200,18958895.7267,29200.0,4.061,0.21420023921967424,0.0,0.9331550802139037,low_density
29200.0,2016,2,5.0,0,0,0,0.6931471805599453,29200.0,4632.0,2016.0,029200,18958895.7267,29200.0,4.632,0.2443180271030611,0.0,0.9087089381207029,low_density
29200.0,2017,1,5.0,0,0,0,0.0,29200.0,4848.0,2017.0,029200,18958895.7267,29200.0,4.848,0.2557110957244474,0.0,0.9025974025974026,low_density
29200.0,2018,2,5.0,0,0,0,0.6931471805599453,29200.0,5199.0,2018.0,029200,18958895.7267,29200.0,5.199,0.2742248322342001,0.0,0.887318563789152,mid_density
29200.0,2020,2,5.0,0,1,0,0.6931471805599453,29200.0,4881.0,2020.0,029200,18958895.7267,29200.0,4.881,0.2574517034304925,0.2574517034304925,0.9014514896867838,low_density
29300.0,2013,4,10.0,0,0,0,1.3862943611198906,29300.0,3032.0,2013.0,029300,7379617.51023,29300.0,3.032,0.4108614024774167,0.0,0.7834224598930482,mid_density
29300.0,2014,2,10.0,0,0,0,0.6931471805599453,29300.0,3165.0,2014.0,029300,7379617.51023,29300.0,3.165,0.42888401676814775,0.0,0.7605042016806722,mid_density
29300.0,2016,1,10.0,0,0,0,0.0,29300.0,3050.0,2016.0,029300,7379617.51023,29300.0,3.05,0.4133005532836811,0.0,0.7807486631016043,mid_density
29300.0,2017,3,10.0,0,0,0,1.0986122886681098,29300.0,2600.0,2017.0,029300,7379617.51023,29300.0,2.6,0.3523217831270724,0.0,0.8296409472880061,mid_density
29300.0,2018,2,10.0,0,0,0,0.6931471805599453,29300.0,2947.0,2018.0,029300,7379617.51023,29300.0,2.947,0.399343190336724,0.0,0.7929717341482048,mid_density
29300.0,2019,2,10.0,0,1,0,0.6931471805599453,29300.0,3170.0,2019.0,029300,7379617.51023,29300.0,3.17,0.4295615586587767,0.4295615586587767,0.7595492742551566,mid_density
29300.0,2020,1,10.0,0,1,0,0.0,29300.0,3048.0,2020.0,029300,7379617.51023,29300.0,3.048,0.41302953652742946,0.41302953652742946,0.7811306340718105,mid_density
29300.0,2021,5,10.0,0,1,0,1.6094379124341003,29300.0,3170.0,2021.0,029300,7379617.51023,29300.0,3.17,0.4295615586587767,0.4295615586587767,0.7595492742551566,mid_density
29400.0,2013,7,17.0,0,0,0,1.9459101490553132,29400.0,3139.0,2013.0,029400,6971730.36149,29400.0,3.139,0.45024690245322857,0.0,0.747135217723453,mid_density
29400.0,2014,3,17.0,0,0,0,1.0986122886681098,29400.0,2816.0,2014.0,029400,6971730.36149,29400.0,2.816,0.4039169408436737,0.0,0.7891520244461421,mid_density
29400.0,2015,4,17.0,0,0,0,1.3862943611198906,29400.0,2882.0,2015.0,029400,6971730.36149,29400.0,2.882,0.41338374414469725,0.0,0.780366692131398,mid_density
29400.0,2016,7,17.0,0,0,0,1.9459101490553132,29400.0,2886.0,2016.0,029400,6971730.36149,29400.0,2.886,0.41395748979930475,0.0,0.7796027501909855,mid_density
29400.0,2017,3,17.0,0,0,0,1.0986122886681098,29400.0,3288.0,2017.0,029400,6971730.36149,29400.0,3.288,0.4716189280873576,0.0,0.7368220015278839,mid_density
29400.0,2018,4,17.0,0,0,0,1.3862943611198906,29400.0,3773.0,2018.0,029400,6971730.36149,29400.0,3.773,0.5411855887085159,0.0,0.6665393430099312,mid_density
29400.0,2019,3,17.0,0,1,0,1.0986122886681098,29400.0,3874.0,2019.0,029400,6971730.36149,29400.0,3.874,0.555672666487355,0.555672666487355,0.6491596638655462,mid_density
29400.0,2020,4,17.0,0,1,0,1.3862943611198906,29400.0,3811.0,2020.0,029400,6971730.36149,29400.0,3.811,0.546636172427287,0.546636172427287,0.661955691367456,mid_density
29400.0,2021,4,17.0,0,1,0,1.3862943611198906,29400.0,3874.0,2021.0,029400,6971730.36149,29400.0,3.874,0.555672666487355,0.555672666487355,0.6491596638655462,mid_density
29800.0,2013,1,16.0,0,0,0,0.0,29800.0,4890.0,2013.0,029800,6995382.12775,29800.0,4.89,0.699032577591701,0.0,0.4721161191749427,low_density
29800.0,2014,3,16.0,0,0,0,1.0986122886681098,29800.0,5167.0,2014.0,029800,6995382.12775,29800.0,5.167,0.7386301285104947,0.0,0.4362108479755539,low_density
29800.0,2015,3,16.0,0,0,0,1.0986122886681098,29800.0,4907.0,2015.0,029800,6995382.12775,29800.0,4.907,0.7014627521968255,0.0,0.4690603514132926,low_density
29800.0,2016,2,16.0,0,0,0,0.6931471805599453,29800.0,5194.0,2016.0,029800,6995382.12775,29800.0,5.194,0.7424898175892218,0.0,0.43162719633307867,low_density
29800.0,2017,3,16.0,0,0,0,1.0986122886681098,29800.0,5106.0,2017.0,029800,6995382.12775,29800.0,5.106,0.7299100902215184,0.0,0.4442322383498854,low_density
29800.0,2018,7,16.0,0,0,0,1.9459101490553132,29800.0,4662.0,2018.0,029800,6995382.12775,29800.0,4.662,0.6664396475935603,0.0,0.5168067226890757,mid_density
29800.0,2019,4,16.0,0,1,0,1.3862943611198906,29800.0,4830.0,2019.0,029800,6995382.12775,29800.0,4.83,0.6904554907500849,0.6904554907500849,0.4845301757066463,low_density
29800.0,2020,4,16.0,0,1,0,1.3862943611198906,29800.0,5303.0,2020.0,029800,6995382.12775,29800.0,5.303,0.7580715253514908,0.7580715253514908,0.419022154316272,low_density
29800.0,2021,1,16.0,0,1,0,0.0,29800.0,4830.0,2021.0,029800,6995382.12775,29800.0,4.83,0.6904554907500849,0.6904554907500849,0.4845301757066463,low_density
29900.0,2013,2,9.0,0,0,0,0.6931471805599453,29900.0,4070.0,2013.0,029900,6366781.50164,29900.0,4.07,0.6392554855151886,0.0,0.553475935828877,mid_density
29900.0,2014,2,9.0,0,0,0,0.6931471805599453,29900.0,4034.0,2014.0,029900,6366781.50164,29900.0,4.034,0.6336011372403614,0.0,0.5584415584415584,mid_density
29900.0,2015,2,9.0,0,0,0,0.6931471805599453,29900.0,3957.0,2015.0,029900,6366781.50164,29900.0,3.957,0.6215071145414254,0.0,0.5760122230710466,mid_density
29900.0,2016,3,9.0,0,0,0,1.0986122886681098,29900.0,4157.0,2016.0,029900,6366781.50164,29900.0,4.157,0.6529201605126878,0.0,0.5347593582887701,mid_density
29900.0,2017,2,9.0,0,0,0,0.6931471805599453,29900.0,4347.0,2017.0,029900,6366781.50164,29900.0,4.347,0.6827625541853869,0.0,0.4935064935064935,low_density
29900.0,2018,2,9.0,0,0,0,0.6931471805599453,29900.0,4136.0,2018.0,029900,6366781.50164,29900.0,4.136,0.6496217906857051,0.0,0.5397249809014515,mid_density
29900.0,2019,3,9.0,0,1,0,1.0986122886681098,29900.0,4324.0,2019.0,029900,6366781.50164,29900.0,4.324,0.6791500538986918,0.6791500538986918,0.5001909854851031,mid_density
29900.0,2020,2,9.0,0,1,0,0.6931471805599453,29900.0,4531.0,2020.0,029900,6366781.50164,29900.0,4.531,0.7116625564789483,0.7116625564789483,0.46065699006875477,low_density
29900.0,2021,1,9.0,0,1,0,0.0,29900.0,4324.0,2021.0,029900,6366781.50164,29900.0,4.324,0.6791500538986918,0.6791500538986918,0.5001909854851031,mid_density
30000.0,2013,5,35.0,0,0,0,1.6094379124341003,30000.0,7642.0,2013.0,030000,9804098.41092,30000.0,7.642,0.7794699399883817,0.0,0.40183346065699005,low_density
30000.0,2014,2,35.0,0,0,0,0.6931471805599453,30000.0,7511.0,2014.0,030000,9804098.41092,30000.0,7.511,0.7661081810066389,0.0,0.41291061879297175,low_density
30000.0,2015,9,35.0,0,0,0,2.1972245773362196,30000.0,7171.0,2015.0,030000,9804098.41092,30000.0,7.171,0.7314288065502074,0.0,0.4430863254392666,low_density
30000.0,2016,10,35.0,0,0,0,2.302585092994046,30000.0,7417.0,2016.0,030000,9804098.41092,30000.0,7.417,0.7565203539510372,0.0,0.41940412528647825,low_density
30000.0,2017,8,35.0,0,0,0,2.0794415416798357,30000.0,6600.0,2017.0,030000,9804098.41092,30000.0,6.6,0.6731878570954356,0.0,0.5064935064935064,mid_density
30000.0,2018,10,35.0,0,0,0,2.302585092994046,30000.0,6748.0,2018.0,030000,9804098.41092,30000.0,6.748,0.6882835848,0.0,0.4881588999236058,low_density
30000.0,2019,7,35.0,0,1,0,1.9459101490553132,30000.0,7629.0,2019.0,030000,9804098.41092,30000.0,7.629,0.778143963906224,0.778143963906224,0.40240641711229946,low_density
30000.0,2020,6,35.0,0,1,0,1.791759469228055,30000.0,7376.0,2020.0,030000,9804098.41092,30000.0,7.376,0.7523384293842322,0.7523384293842322,0.4228418640183346,low_density
30000.0,2021,6,35.0,0,1,0,1.791759469228055,30000.0,7629.0,2021.0,030000,9804098.41092,30000.0,7.629,0.778143963906224,0.778143963906224,0.40240641711229946,low_density
30100.0,2013,3,2.0,0,0,0,1.0986122886681098,30100.0,5109.0,2013.0,030100,7804902.08258,30100.0,5.109,0.6545886093052895,0.0,0.5336134453781513,mid_density
30100.0,2015,1,2.0,0,0,0,0.0,30100.0,4899.0,2015.0,030100,7804902.08258,30100.0,4.899,0.6276824421582723,0.0,0.567990832696715,mid_density
30100.0,2021,2,2.0,0,1,0,0.6931471805599453,30100.0,5984.0,2021.0,030100,7804902.08258,30100.0,5.984,0.7666976390845277,0.7666976390845277,0.41138273491214666,low_density
30200.0,2013,2,26.0,0,0,0,0.6931471805599453,30200.0,7148.0,2013.0,030200,9705454.2713,30200.0,7.148,0.7364930893690729,0.0,0.4377387318563789,low_density
30200.0,2014,3,26.0,0,0,0,1.0986122886681098,30200.0,6676.0,2014.0,030200,9705454.2713,30200.0,6.676,0.6878606413861122,0.0,0.48892284186401835,low_density
30200.0,2015,12,26.0,0,0,0,2.4849066497880004,30200.0,6800.0,2015.0,030200,9705454.2713,30200.0,6.8,0.7006369624663815,0.0,0.4702062643239114,low_density
30200.0,2016,7,26.0,0,0,0,1.9459101490553132,30200.0,7697.0,2016.0,030200,9705454.2713,30200.0,7.697,0.793059220603491,0.0,0.3915202444614209,low_density
30200.0,2017,4,26.0,0,0,0,1.3862943611198906,30200.0,8202.0,2017.0,030200,9705454.2713,30200.0,8.202,0.845091818551362,0.0,0.33766233766233766,low_density
30200.0,2018,8,26.0,0,0,0,2.0794415416798357,30200.0,8906.0,2018.0,030200,9705454.2713,30200.0,8.906,0.9176283511361167,0.0,0.2647058823529412,low_density
30200.0,2019,2,26.0,0,1,0,0.6931471805599453,30200.0,8912.0,2019.0,030200,9705454.2713,30200.0,8.912,0.9182465602206459,0.9182465602206459,0.26336898395721925,low_density
30200.0,2020,4,26.0,0,1,0,1.3862943611198906,30200.0,8835.0,2020.0,030200,9705454.2713,30200.0,8.835,0.9103128769691884,0.9103128769691884,0.2734912146676853,low_density
30200.0,2021,3,26.0,0,1,0,1.0986122886681098,30200.0,8912.0,2021.0,030200,9705454.2713,30200.0,8.912,0.9182465602206459,0.9182465602206459,0.26336898395721925,low_density
30501.0,2013,2,2.0,0,0,0,0.6931471805599453,30501.0,5526.0,2013.0,030501,4062074.63137,30501.0,5.526,1.3603885948634744,0.0,0.06073338426279603,high_density
30501.0,2016,4,2.0,0,0,0,1.3862943611198906,30501.0,5939.0,2016.0,030501,4062074.63137,30501.0,5.939,1.4620607790253664,0.0,0.04316271963330787,high_density
30501.0,2018,1,2.0,0,0,0,0.0,30501.0,5774.0,2018.0,030501,4062074.63137,30501.0,5.774,1.421441141285143,0.0,0.04965622612681436,high_density
30501.0,2019,3,2.0,0,1,0,1.0986122886681098,30501.0,6079.0,2019.0,030501,4062074.63137,30501.0,6.079,1.496525926198889,1.496525926198889,0.03495034377387318,high_density
30501.0,2020,2,2.0,0,1,0,0.6931471805599453,30501.0,5348.0,2020.0,030501,4062074.63137,30501.0,5.348,1.3165686220285668,1.3165686220285668,0.06799083269671505,high_density
30501.0,2021,1,2.0,0,1,0,0.0,30501.0,6079.0,2021.0,030501,4062074.63137,30501.0,6.079,1.496525926198889,1.496525926198889,0.03495034377387318,high_density
30502.0,2013,4,12.0,0,0,0,1.3862943611198906,30502.0,6341.0,2013.0,030502,7524320.15494,30502.0,6.341,0.842733943987869,0.0,0.3407181054239878,low_density
30502.0,2014,3,12.0,0,0,0,1.0986122886681098,30502.0,6477.0,2014.0,030502,7524320.15494,30502.0,6.477,0.8608086666471263,0.0,0.3242933537051184,low_density
30502.0,2015,4,12.0,0,0,0,1.3862943611198906,30502.0,6462.0,2015.0,030502,7524320.15494,30502.0,6.462,0.8588151310597082,0.0,0.32582123758594345,low_density
30502.0,2016,2,12.0,0,0,0,0.6931471805599453,30502.0,6708.0,2016.0,030502,7524320.15494,30502.0,6.708,0.8915091146933647,0.0,0.29602750190985483,low_density
30502.0,2017,4,12.0,0,0,0,1.3862943611198906,30502.0,6791.0,2017.0,030502,7524320.15494,30502.0,6.791,0.9025400116104114,0.0,0.2838044308632544,low_density
30502.0,2018,4,12.0,0,0,0,1.3862943611198906,30502.0,7059.0,2018.0,030502,7524320.15494,30502.0,7.059,0.9381578474389477,0.0,0.24675324675324675,low_density
30502.0,2019,4,12.0,0,1,0,1.3862943611198906,30502.0,7254.0,2019.0,030502,7524320.15494,30502.0,7.254,0.9640738100753827,0.9640738100753827,0.2274637127578304,low_density
30502.0,2020,3,12.0,0,1,0,1.0986122886681098,30502.0,7702.0,2020.0,030502,7524320.15494,30502.0,7.702,1.023614072952936,1.023614072952936,0.18907563025210083,low_density
30502.0,2021,3,12.0,0,1,0,1.0986122886681098,30502.0,7254.0,2021.0,030502,7524320.15494,30502.0,7.254,0.9640738100753827,0.9640738100753827,0.2274637127578304,low_density
30600.0,2013,7,19.0,0,0,0,1.9459101490553132,30600.0,7680.0,2013.0,030600,10867753.9658,30600.0,7.68,0.7066777573515539,0.0,0.46562261268143623,low_density
30600.0,2014,6,19.0,0,0,0,1.791759469228055,30600.0,8074.0,2014.0,030600,10867753.9658,30600.0,8.074,0.7429317985490164,0.0,0.4312452253628724,low_density
30600.0,2015,3,19.0,0,0,0,1.0986122886681098,30600.0,8519.0,2015.0,030600,10867753.9658,30600.0,8.519,0.7838786217288916,0.0,0.3964858670741024,low_density
30600.0,2016,2,19.0,0,0,0,0.6931471805599453,30600.0,8015.0,2016.0,030600,10867753.9658,30600.0,8.015,0.7375028939026959,0.0,0.43735676088617265,low_density
30600.0,2017,5,19.0,0,0,0,1.6094379124341003,30600.0,7517.0,2017.0,030600,10867753.9658,30600.0,7.517,0.6916792580744311,0.0,0.4831932773109244,low_density
30600.0,2018,9,19.0,0,0,0,2.1972245773362196,30600.0,7489.0,2018.0,030600,10867753.9658,30600.0,7.489,0.6891028287507535,0.0,0.48663101604278075,low_density
30600.0,2019,5,19.0,0,1,0,1.6094379124341003,30600.0,6988.0,2019.0,030600,10867753.9658,30600.0,6.988,0.6430031469235232,0.6430031469235232,0.5498472116119175,mid_density
30600.0,2020,7,19.0,0,1,0,1.9459101490553132,30600.0,6851.0,2020.0,030600,10867753.9658,30600.0,6.851,0.630397046304101,0.630397046304101,0.5645530939648586,mid_density
30600.0,2021,4,19.0,0,1,0,1.3862943611198906,30600.0,6988.0,2021.0,030600,10867753.9658,30600.0,6.988,0.6430031469235232,0.6430031469235232,0.5498472116119175,mid_density
30700.0,2013,1,8.0,0,0,0,0.0,30700.0,3781.0,2013.0,030700,7076488.58899,30700.0,3.781,0.5343045427760165,0.0,0.674942704354469,mid_density
30700.0,2014,1,8.0,0,0,0,0.0,30700.0,4151.0,2014.0,030700,7076488.58899,30700.0,4.151,0.5865903615612919,0.0,0.6142093200916731,mid_density
30700.0,2015,2,8.0,0,0,0,0.6931471805599453,30700.0,4158.0,2015.0,030700,7076488.58899,30700.0,4.158,0.5875795527274997,0.0,0.6122994652406417,mid_density
30700.0,2016,2,8.0,0,0,0,0.6931471805599453,30700.0,3897.0,2016.0,030700,7076488.58899,30700.0,3.897,0.550696853530319,0.0,0.6558441558441559,mid_density
30700.0,2017,2,8.0,0,0,0,0.6931471805599453,30700.0,4377.0,2017.0,030700,7076488.58899,30700.0,4.377,0.618527104927433,0.0,0.580977845683728,mid_density
30700.0,2018,4,8.0,0,0,0,1.3862943611198906,30700.0,4257.0,2018.0,030700,7076488.58899,30700.0,4.257,0.6015695420781545,0.0,0.5966386554621849,mid_density
30700.0,2019,3,8.0,0,1,0,1.0986122886681098,30700.0,4238.0,2019.0,030700,7076488.58899,30700.0,4.238,0.5988845946270187,0.5988845946270187,0.6002673796791443,mid_density
30700.0,2020,8,8.0,0,1,0,2.0794415416798357,30700.0,4421.0,2020.0,030700,7076488.58899,30700.0,4.421,0.6247448779721685,0.6247448779721685,0.5729564553093965,mid_density
30700.0,2021,4,8.0,0,1,0,1.3862943611198906,30700.0,4238.0,2021.0,030700,7076488.58899,30700.0,4.238,0.5988845946270187,0.5988845946270187,0.6002673796791443,mid_density
30800.0,2014,1,2.0,0,0,0,0.0,30800.0,4910.0,2014.0,030800,8564915.46871,30800.0,4.91,0.5732689386062928,0.0,0.6287242169595111,mid_density
30800.0,2015,1,2.0,0,0,0,0.0,30800.0,4570.0,2015.0,030800,8564915.46871,30800.0,4.57,0.5335721078270382,0.0,0.6764705882352942,mid_density
30800.0,2016,1,2.0,0,0,0,0.0,30800.0,4855.0,2016.0,030800,8564915.46871,30800.0,4.855,0.5668473924508252,0.0,0.6363636363636364,mid_density
30800.0,2017,1,2.0,0,0,0,0.0,30800.0,5536.0,2017.0,030800,8564915.46871,30800.0,5.536,0.646357809393979,0.0,0.5458365164247517,mid_density
30800.0,2018,1,2.0,0,0,0,0.0,30800.0,5365.0,2018.0,030800,8564915.46871,30800.0,5.365,0.6263926386197068,0.0,0.56951871657754,mid_density
30800.0,2019,3,2.0,0,1,0,1.0986122886681098,30800.0,5570.0,2019.0,030800,8564915.46871,30800.0,5.57,0.6503274924719045,0.6503274924719045,0.5374331550802139,mid_density
30800.0,2020,1,2.0,0,1,0,0.0,30800.0,5727.0,2020.0,030800,8564915.46871,30800.0,5.727,0.6686580878611484,0.6686580878611484,0.5133689839572193,mid_density
30900.0,2013,1,8.0,0,0,0,0.0,30900.0,4716.0,2013.0,030900,6941459.17174,30900.0,4.716,0.6793960582811943,0.0,0.4992360580595875,low_density
