tract,year,Close-down,New open,is_cbd,post_covid,DID,ln(New open),ln(Close-down)
15700,2017,1,1,0,0,0,0.0,0.0
15800,2017,4,3,0,0,0,1.0986122886681098,1.3862943611198906
16001,2017,1,4,0,0,0,1.3862943611198906,0.0
16002,2017,2,0,0,0,0,-inf,0.6931471805599453
16100,2017,4,4,0,0,0,1.3862943611198906,1.3862943611198906
16200,2017,0,0,0,0,0,-inf,-inf
16300,2017,1,1,0,0,0,0.0,0.0
16500,2017,0,0,0,0,0,-inf,-inf
16600,2017,0,1,0,0,0,0.0,-inf
16702,2017,0,1,0,0,0,0.0,-inf
16901,2017,0,0,0,0,0,-inf,-inf
16902,2017,0,0,0,0,0,-inf,-inf
17000,2017,3,4,0,0,0,1.3862943611198906,1.0986122886681098
17201,2017,0,0,0,0,0,-inf,-inf
17300,2017,2,0,0,0,0,-inf,0.6931471805599453
17500,2017,0,1,0,0,0,0.0,-inf
17601,2017,0,0,0,0,0,-inf,-inf
17602,2017,0,0,0,0,0,-inf,-inf
17702,2017,0,0,0,0,0,-inf,-inf
17800,2017,0,0,0,0,0,-inf,-inf
17900,2017,0,1,0,0,0,0.0,-inf
18001,2017,1,1,0,0,0,0.0,0.0
18002,2017,2,1,0,0,0,0.0,0.6931471805599453
18300,2017,0,2,0,0,0,0.6931471805599453,-inf
18400,2017,1,0,0,0,0,-inf,0.0
18801,2017,2,0,0,0,0,-inf,0.6931471805599453
18802,2017,0,0,0,0,0,-inf,-inf
19000,2017,0,2,0,0,0,0.6931471805599453,-inf
19100,2017,1,1,0,0,0,0.0,0.0
19200,2017,1,0,0,0,0,-inf,0.0
19501,2017,0,0,0,0,0,-inf,-inf
19502,2017,0,0,0,0,0,-inf,-inf
19700,2017,0,0,0,0,0,-inf,-inf
19800,2017,0,0,0,0,0,-inf,-inf
19900,2017,0,0,0,0,0,-inf,-inf
20000,2017,0,0,0,0,0,-inf,-inf
20101,2017,0,0,0,0,0,-inf,-inf
20102,2017,0,0,0,0,0,-inf,-inf
20200,2017,0,1,0,0,0,0.0,-inf
20300,2017,3,1,0,0,0,0.0,1.0986122886681098
20400,2017,0,1,0,0,0,0.0,-inf
20500,2017,1,0,0,0,0,-inf,0.0
20701,2017,1,0,0,0,0,-inf,0.0
20702,2017,0,0,0,0,0,-inf,-inf
20800,2017,1,1,0,0,0,0.0,0.0
20900,2017,0,1,0,0,0,0.0,-inf
21000,2017,9,9,0,0,0,2.1972245773362196,2.1972245773362196
21100,2017,1,1,0,0,0,0.0,0.0
21200,2017,1,4,0,0,0,1.3862943611198906,0.0
21300,2017,1,3,0,0,0,1.0986122886681098,0.0
21400,2017,7,4,0,0,0,1.3862943611198906,1.9459101490553132
21500,2017,0,1,0,0,0,0.0,-inf
21600,2017,3,1,0,0,0,0.0,1.0986122886681098
21700,2017,0,0,0,0,0,-inf,-inf
21800,2017,0,1,0,0,0,0.0,-inf
21900,2017,0,0,0,0,0,-inf,-inf
22000,2017,1,0,0,0,0,-inf,0.0
23100,2017,2,0,0,0,0,-inf,0.6931471805599453
23600,2017,1,1,0,0,0,0.0,0.0
23700,2017,1,2,0,0,0,0.6931471805599453,0.0
23800,2017,0,2,0,0,0,0.6931471805599453,-inf
24000,2017,1,1,0,0,0,0.0,0.0
24100,2017,1,3,0,0,0,1.0986122886681098,0.0
24300,2017,0,0,0,0,0,-inf,-inf
24400,2017,2,1,0,0,0,0.0,0.6931471805599453
24500,2017,2,0,0,0,0,-inf,0.6931471805599453
24600,2017,2,1,0,0,0,0.0,0.6931471805599453
24700,2017,0,0,0,0,0,-inf,-inf
24800,2017,0,0,0,0,0,-inf,-inf
24900,2017,0,0,0,0,0,-inf,-inf
25200,2017,0,0,0,0,0,-inf,-inf
25300,2017,1,0,0,0,0,-inf,0.0
25400,2017,0,0,0,0,0,-inf,-inf
25500,2017,0,1,0,0,0,0.0,-inf
25600,2017,2,0,0,0,0,-inf,0.6931471805599453
25700,2017,2,1,0,0,0,0.0,0.6931471805599453
25900,2017,2,2,0,0,0,0.6931471805599453,0.6931471805599453
26000,2017,0,0,0,0,0,-inf,-inf
26100,2017,1,0,0,0,0,-inf,0.0
26200,2017,0,0,0,0,0,-inf,-inf
26301,2017,0,0,0,0,0,-inf,-inf
26302,2017,1,3,0,0,0,1.0986122886681098,0.0
26400,2017,0,0,0,0,0,-inf,-inf
26500,2017,0,0,0,0,0,-inf,-inf
26600,2017,1,1,0,0,0,0.0,0.0
26700,2017,0,1,0,0,0,0.0,-inf
26800,2017,0,0,0,0,0,-inf,-inf
26900,2017,0,0,0,0,0,-inf,-inf
27000,2017,0,0,0,0,0,-inf,-inf
27100,2017,1,1,0,0,0,0.0,0.0
27200,2017,0,0,0,0,0,-inf,-inf
27300,2017,0,0,0,0,0,-inf,-inf
27401,2017,0,1,0,0,0,0.0,-inf
27402,2017,0,0,0,0,0,-inf,-inf
27500,2017,1,0,0,0,0,-inf,0.0
27600,2017,0,0,0,0,0,-inf,-inf
27700,2017,0,1,0,0,0,0.0,-inf
27800,2017,0,1,0,0,0,0.0,-inf
27902,2017,0,1,0,0,0,0.0,-inf
28100,2017,0,1,0,0,0,0.0,-inf
28200,2017,0,0,0,0,0,-inf,-inf
28300,2017,0,1,0,0,0,0.0,-inf
28500,2017,0,0,0,0,0,-inf,-inf
28600,2017,0,0,0,0,0,-inf,-inf
28700,2017,0,1,0,0,0,0.0,-inf
28800,2017,2,0,0,0,0,-inf,0.6931471805599453
28901,2017,0,1,0,0,0,0.0,-inf
29000,2017,0,0,0,0,0,-inf,-inf
29100,2017,2,3,0,0,0,1.0986122886681098,0.6931471805599453
29200,2017,0,0,0,0,0,-inf,-inf
29300,2017,0,0,0,0,0,-inf,-inf
29400,2017,1,0,0,0,0,-inf,0.0
29800,2017,0,0,0,0,0,-inf,-inf
29900,2017,1,0,0,0,0,-inf,0.0
30000,2017,1,1,0,0,0,0.0,0.0
30100,2017,0,0,0,0,0,-inf,-inf
30200,2017,1,0,0,0,0,-inf,0.0
30501,2017,0,0,0,0,0,-inf,-inf
30502,2017,0,0,0,0,0,-inf,-inf
30600,2017,1,1,0,0,0,0.0,0.0
30700,2017,1,1,0,0,0,0.0,0.0
30800,2017,1,0,0,0,0,-inf,0.0
30900,2017,2,0,0,0,0,-inf,0.6931471805599453
31000,2017,0,1,0,0,0,0.0,-inf
31101,2017,1,0,0,0,0,-inf,0.0
31102,2017,2,0,0,0,0,-inf,0.6931471805599453
31200,2017,0,0,0,0,0,-inf,-inf
31300,2017,2,2,0,0,0,0.6931471805599453,0.6931471805599453
31401,2017,2,1,0,0,0,0.0,0.6931471805599453
31402,2017,1,2,0,0,0,0.6931471805599453,0.0
31501,2017,2,2,0,0,0,0.6931471805599453,0.6931471805599453
31502,2017,1,0,0,0,0,-inf,0.0
31600,2017,1,2,0,0,0,0.6931471805599453,0.0
31700,2017,2,1,0,0,0,0.0,0.6931471805599453
31800,2017,0,0,0,0,0,-inf,-inf
31900,2017,0,1,0,0,0,0.0,-inf
32000,2017,0,0,0,0,0,-inf,-inf
32100,2017,0,0,0,0,0,-inf,-inf
32300,2017,0,0,0,0,0,-inf,-inf
32500,2017,0,1,0,0,0,0.0,-inf
32600,2017,1,3,0,0,0,1.0986122886681098,0.0
32900,2017,1,0,0,0,0,-inf,0.0
33000,2017,1,0,0,0,0,-inf,0.0
33101,2017,3,2,0,0,0,0.6931471805599453,1.0986122886681098
33102,2017,1,0,0,0,0,-inf,0.0
33200,2017,0,0,0,0,0,-inf,-inf
33300,2017,1,1,0,0,0,0.0,0.0
33400,2017,2,6,0,0,0,1.791759469228055,0.6931471805599453
33500,2017,2,1,0,0,0,0.0,0.6931471805599453
33600,2017,3,0,0,0,0,-inf,1.0986122886681098
33701,2017,3,1,0,0,0,0.0,1.0986122886681098
33800,2017,4,2,0,0,0,0.6931471805599453,1.3862943611198906
33900,2017,0,0,0,0,0,-inf,-inf
34000,2017,1,0,0,0,0,-inf,0.0
34100,2017,1,0,0,0,0,-inf,0.0
34400,2017,3,0,0,0,0,-inf,1.0986122886681098
34501,2017,0,0,0,0,0,-inf,-inf
34502,2017,2,2,0,0,0,0.6931471805599453,0.6931471805599453
34600,2017,8,1,0,0,0,0.0,2.0794415416798357
34701,2017,1,3,0,0,0,1.0986122886681098,0.0
34702,2017,0,0,0,0,0,-inf,-inf
34801,2017,0,0,0,0,0,-inf,-inf
34802,2017,0,0,0,0,0,-inf,-inf
34803,2017,1,0,0,0,0,-inf,0.0
34900,2017,0,0,0,0,0,-inf,-inf
35100,2017,2,2,0,0,0,0.6931471805599453,0.6931471805599453
35200,2017,0,0,0,0,0,-inf,-inf
35301,2017,2,0,0,0,0,-inf,0.6931471805599453
35302,2017,2,0,0,0,0,-inf,0.6931471805599453
35500,2017,2,1,0,0,0,0.0,0.6931471805599453
35601,2017,2,1,0,0,0,0.0,0.6931471805599453
35602,2017,0,0,0,0,0,-inf,-inf
35701,2017,2,1,0,0,0,0.0,0.6931471805599453
35702,2017,1,0,0,0,0,-inf,0.0
35800,2017,1,1,0,0,0,0.0,0.0
35900,2017,4,3,0,0,0,1.0986122886681098,1.3862943611198906
36000,2017,1,1,0,0,0,0.0,0.0
36100,2017,1,0,0,0,0,-inf,0.0
36201,2017,1,0,0,0,0,-inf,0.0
36203,2017,0,0,0,0,0,-inf,-inf
36301,2017,0,2,0,0,0,0.6931471805599453,-inf
36302,2017,0,0,0,0,0,-inf,-inf
36303,2017,0,0,0,0,0,-inf,-inf
36400,2017,1,0,0,0,0,-inf,0.0
36501,2017,2,3,0,0,0,1.0986122886681098,0.6931471805599453
36502,2017,1,0,0,0,0,-inf,0.0
36600,2017,1,2,0,0,0,0.6931471805599453,0.0
36700,2017,8,7,1,0,0,1.9459101490553132,2.0794415416798357
36901,2017,2,0,0,0,0,-inf,0.6931471805599453
36902,2017,11,10,1,0,0,2.302585092994046,2.3978952727983707
37200,2017,4,4,0,0,0,1.3862943611198906,1.3862943611198906
37300,2017,0,0,0,0,0,-inf,-inf
37500,2017,1,2,0,0,0,0.6931471805599453,0.0
37600,2017,3,4,1,0,0,1.3862943611198906,1.0986122886681098
37700,2017,3,0,0,0,0,-inf,1.0986122886681098
37800,2017,3,4,0,0,0,1.3862943611198906,1.0986122886681098
37900,2017,2,3,0,0,0,1.0986122886681098,0.6931471805599453
38000,2017,1,0,0,0,0,-inf,0.0
38100,2017,2,1,0,0,0,0.0,0.6931471805599453
38200,2017,4,1,0,0,0,0.0,1.3862943611198906
38301,2017,0,0,0,0,0,-inf,-inf
38400,2017,1,0,0,0,0,-inf,0.0
38500,2017,1,1,0,0,0,0.0,0.0
38700,2017,2,5,0,0,0,1.6094379124341003,0.6931471805599453
38800,2017,0,1,0,0,0,0.0,-inf
38900,2017,3,1,0,0,0,0.0,1.0986122886681098
39001,2017,1,0,0,0,0,-inf,0.0
39002,2017,0,0,0,0,0,-inf,-inf
39100,2017,0,0,0,0,0,-inf,-inf
100102,2017,0,1,0,0,0,0.0,-inf
100201,2017,0,0,0,0,0,-inf,-inf
101401,2017,0,0,0,0,0,-inf,-inf
200104,2017,0,0,0,0,0,-inf,-inf
202500,2017,1,0,0,0,0,-inf,0.0
203804,2017,0,0,0,0,0,-inf,-inf
204101,2017,0,0,0,0,0,-inf,-inf
204300,2017,0,0,0,0,0,-inf,-inf
204701,2017,0,0,0,0,0,-inf,-inf
205503,2017,0,0,0,0,0,-inf,-inf
205805,2017,0,1,0,0,0,0.0,-inf
205810,2017,1,0,0,0,0,-inf,0.0
210300,2017,0,0,0,0,0,-inf,-inf
210500,2017,0,0,0,0,0,-inf,-inf
304403,2017,0,0,0,0,0,-inf,-inf
400802,2017,1,0,0,0,0,-inf,0.0
403701,2017,1,1,0,0,0,0.0,0.0
408800,2017,0,1,0,0,0,0.0,-inf
408900,2017,0,0,0,0,0,-inf,-inf
409804,2017,0,0,0,0,0,-inf,-inf
980000,2017,1,0,0,0,0,-inf,0.0
980001,2017,2,1,0,0,0,0.0,0.6931471805599453
980002,2017,0,0,0,0,0,-inf,-inf
980003,2017,2,3,1,0,0,1.0986122886681098,0.6931471805599453
980100,2017,1,0,0,0,0,-inf,0.0
980300,2017,3,2,0,0,0,0.6931471805599453,1.0986122886681098
980400,2017,4,3,0,0,0,1.0986122886681098,1.3862943611198906
980600,2017,0,3,0,0,0,1.0986122886681098,-inf
980701,2017,0,0,0,0,0,-inf,-inf
980702,2017,1,3,0,0,0,1.0986122886681098,0.0
980800,2017,0,0,0,0,0,-inf,-inf
980901,2017,8,7,0,0,0,1.9459101490553132,2.0794415416798357
980902,2017,0,0,0,0,0,-inf,-inf
980903,2017,0,0,0,0,0,-inf,-inf
980906,2017,0,0,0,0,0,-inf,-inf
989100,2017,0,0,0,0,0,-inf,-inf
989200,2017,0,0,0,0,0,-inf,-inf
989300,2017,1,0,0,0,0,-inf,0.0
101,2018,16,16,1,0,0,2.772588722239781,2.772588722239781
102,2018,3,2,1,0,0,0.6931471805599453,1.0986122886681098
200,2018,14,23,1,0,0,3.1354942159291497,2.6390573296152584
300,2018,10,7,1,0,0,1.9459101490553132,2.302585092994046
401,2018,3,10,1,0,0,2.302585092994046,1.0986122886681098
403,2018,9,6,1,0,0,1.791759469228055,2.1972245773362196
404,2018,17,9,1,0,0,2.1972245773362196,2.833213344056216
500,2018,27,13,1,0,0,2.5649493574615367,3.295836866004329
600,2018,21,16,1,0,0,2.772588722239781,3.044522437723423
701,2018,10,23,1,0,0,3.1354942159291497,2.302585092994046
702,2018,6,6,1,0,0,1.791759469228055,1.791759469228055
801,2018,0,3,1,0,0,1.0986122886681098,-inf
803,2018,6,5,1,0,0,1.6094379124341003,1.791759469228055
805,2018,6,5,1,0,0,1.6094379124341003,1.791759469228055
806,2018,8,16,1,0,0,2.772588722239781,2.0794415416798357
901,2018,11,5,1,0,0,1.6094379124341003,2.3978952727983707
902,2018,3,5,1,0,0,1.6094379124341003,1.0986122886681098
1001,2018,9,6,1,0,0,1.791759469228055,2.1972245773362196
1002,2018,9,13,1,0,0,2.5649493574615367,2.1972245773362196
1101,2018,4,3,1,0,0,1.0986122886681098,1.3862943611198906
1102,2018,3,3,1,0,0,1.0986122886681098,1.0986122886681098
1201,2018,1,3,1,0,0,1.0986122886681098,0.0
1203,2018,2,0,1,0,0,-inf,0.6931471805599453
1204,2018,5,1,1,0,0,0.0,1.6094379124341003
1301,2018,1,1,1,0,0,0.0,0.0
1302,2018,1,3,1,0,0,1.0986122886681098,0.0
1400,2018,10,3,1,0,0,1.0986122886681098,2.302585092994046
1500,2018,8,6,1,0,0,1.791759469228055,2.0794415416798357
1600,2018,9,11,1,0,0,2.3978952727983707,2.1972245773362196
1700,2018,1,2,1,0,0,0.6931471805599453,0.0
1800,2018,6,3,1,0,0,1.0986122886681098,1.791759469228055
1900,2018,1,2,1,0,0,0.6931471805599453,0.0
2000,2018,2,1,0,0,0,0.0,0.6931471805599453
2100,2018,1,1,1,0,0,0.0,0.0
2200,2018,1,2,1,0,0,0.6931471805599453,0.0
2300,2018,1,4,1,0,0,1.3862943611198906,0.0
2400,2018,13,8,1,0,0,2.0794415416798357,2.5649493574615367
2500,2018,1,3,1,0,0,1.0986122886681098,0.0
2701,2018,3,1,0,0,0,0.0,1.0986122886681098
2702,2018,5,3,0,0,0,1.0986122886681098,1.6094379124341003
2801,2018,4,2,0,0,0,0.6931471805599453,1.3862943611198906
2802,2018,5,5,0,0,0,1.6094379124341003,1.6094379124341003
2900,2018,6,7,0,0,0,1.9459101490553132,1.791759469228055
3001,2018,0,0,0,0,0,-inf,-inf
3002,2018,0,1,0,0,0,0.0,-inf
3100,2018,1,1,0,0,0,0.0,0.0
3200,2018,0,0,0,0,0,-inf,-inf
3300,2018,4,0,0,0,0,-inf,1.3862943611198906
3600,2018,1,0,0,0,0,-inf,0.0
3701,2018,1,0,0,0,0,-inf,0.0
3702,2018,0,1,0,0,0,0.0,-inf
3800,2018,6,2,0,0,0,0.6931471805599453,1.791759469228055
3901,2018,4,7,0,0,0,1.9459101490553132,1.3862943611198906
3902,2018,3,1,0,0,0,0.0,1.0986122886681098
4001,2018,2,2,0,0,0,0.6931471805599453,0.6931471805599453
4002,2018,5,0,0,0,0,-inf,1.6094379124341003
4101,2018,0,1,0,0,0,0.0,-inf
4103,2018,1,0,0,0,0,-inf,0.0
4104,2018,0,0,0,0,0,-inf,-inf
4201,2018,0,0,0,0,0,-inf,-inf
4202,2018,0,1,0,0,0,0.0,-inf
5400,2018,0,0,0,0,0,-inf,-inf
5500,2018,0,0,0,0,0,-inf,-inf
5600,2018,0,0,0,0,0,-inf,-inf
6000,2018,3,1,0,0,0,0.0,1.0986122886681098
6200,2018,0,0,0,0,0,-inf,-inf
6300,2018,0,0,0,0,0,-inf,-inf
6600,2018,2,1,0,0,0,0.0,0.6931471805599453
6700,2018,0,1,0,0,0,0.0,-inf
7000,2018,0,0,0,0,0,-inf,-inf
7101,2018,0,1,0,0,0,0.0,-inf
7200,2018,0,2,0,0,0,0.6931471805599453,-inf
7300,2018,0,1,0,0,0,0.0,-inf
7400,2018,1,1,0,0,0,0.0,0.0
7700,2018,0,0,0,0,0,-inf,-inf
7800,2018,2,1,0,0,0,0.0,0.6931471805599453
7900,2018,1,1,0,0,0,0.0,0.0
8000,2018,1,3,0,0,0,1.0986122886681098,0.0
8101,2018,0,0,0,0,0,-inf,-inf
8102,2018,1,0,0,0,0,-inf,0.0
8200,2018,0,0,0,0,0,-inf,-inf
8302,2018,0,1,0,0,0,0.0,-inf
8400,2018,0,1,0,0,0,0.0,-inf
8500,2018,2,0,0,0,0,-inf,0.6931471805599453
8601,2018,2,2,0,0,0,0.6931471805599453,0.6931471805599453
8602,2018,0,0,0,0,0,-inf,-inf
8701,2018,2,4,0,0,0,1.3862943611198906,0.6931471805599453
8702,2018,0,2,0,0,0,0.6931471805599453,-inf
8801,2018,3,0,0,0,0,-inf,1.0986122886681098
8802,2018,4,11,0,0,0,2.3978952727983707,1.3862943611198906
9000,2018,3,3,0,0,0,1.0986122886681098,1.0986122886681098
9100,2018,5,4,0,0,0,1.3862943611198906,1.6094379124341003
9200,2018,1,0,0,0,0,-inf,0.0
9300,2018,0,0,0,0,0,-inf,-inf
9400,2018,0,0,0,0,0,-inf,-inf
9500,2018,0,0,0,0,0,-inf,-inf
9600,2018,0,0,0,0,0,-inf,-inf
9801,2018,4,0,0,0,0,-inf,1.3862943611198906
9802,2018,0,2,0,0,0,0.6931471805599453,-inf
10000,2018,0,1,0,0,0,0.0,-inf
10100,2018,0,0,0,0,0,-inf,-inf
10200,2018,0,0,0,0,0,-inf,-inf
10300,2018,1,0,0,0,0,-inf,0.0
10400,2018,0,0,0,0,0,-inf,-inf
10500,2018,0,0,0,0,0,-inf,-inf
10600,2018,1,1,0,0,0,0.0,0.0
10700,2018,0,0,0,0,0,-inf,-inf
10800,2018,0,2,0,0,0,0.6931471805599453,-inf
10900,2018,1,0,0,0,0,-inf,0.0
11000,2018,0,0,0,0,0,-inf,-inf
11100,2018,2,2,0,0,0,0.6931471805599453,0.6931471805599453
11200,2018,0,0,0,0,0,-inf,-inf
11300,2018,0,0,0,0,0,-inf,-inf
11400,2018,0,0,0,0,0,-inf,-inf
11500,2018,3,0,0,0,0,-inf,1.0986122886681098
11700,2018,0,0,0,0,0,-inf,-inf
11800,2018,0,1,0,0,0,0.0,-inf
11900,2018,1,1,0,0,0,0.0,0.0
12000,2018,1,0,0,0,0,-inf,0.0
12100,2018,1,1,0,0,0,0.0,0.0
12201,2018,1,0,0,0,0,-inf,0.0
12203,2018,3,2,0,0,0,0.6931471805599453,1.0986122886681098
12204,2018,1,0,0,0,0,-inf,0.0
12501,2018,0,2,1,0,0,0.6931471805599453,-inf
12502,2018,5,6,1,0,0,1.791759469228055,1.6094379124341003
13100,2018,0,1,1,0,0,0.0,-inf
13200,2018,1,2,1,0,0,0.6931471805599453,0.0
13300,2018,3,3,1,0,0,1.0986122886681098,1.0986122886681098
13401,2018,2,0,1,0,0,-inf,0.6931471805599453
13402,2018,2,1,1,0,0,0.0,0.6931471805599453
13500,2018,3,1,1,0,0,0.0,1.0986122886681098
13601,2018,2,4,1,0,0,1.3862943611198906,0.6931471805599453
13602,2018,0,0,0,0,0,-inf,-inf
13701,2018,1,0,0,0,0,-inf,0.0
13702,2018,3,1,0,0,0,0.0,1.0986122886681098
13800,2018,0,1,0,0,0,0.0,-inf
13900,2018,0,0,0,0,0,-inf,-inf
14000,2018,1,0,0,0,0,-inf,0.0
14100,2018,0,1,0,0,0,0.0,-inf
14201,2018,3,2,0,0,0,0.6931471805599453,1.0986122886681098
14202,2018,10,4,0,0,0,1.3862943611198906,2.302585092994046
14300,2018,2,1,0,0,0,0.0,0.6931471805599453
14400,2018,5,8,0,0,0,2.0794415416798357,1.6094379124341003
14600,2018,2,1,0,0,0,0.0,0.6931471805599453
14700,2018,3,3,0,0,0,1.0986122886681098,1.0986122886681098
14800,2018,0,1,0,0,0,0.0,-inf
14900,2018,0,0,0,0,0,-inf,-inf
15102,2018,0,1,0,0,0,0.0,-inf
15300,2018,1,0,0,0,0,-inf,0.0
15600,2018,0,1,0,0,0,0.0,-inf
15700,2018,4,0,0,0,0,-inf,1.3862943611198906
15800,2018,7,2,0,0,0,0.6931471805599453,1.9459101490553132
16001,2018,3,0,0,0,0,-inf,1.0986122886681098
16002,2018,6,3,0,0,0,1.0986122886681098,1.791759469228055
16100,2018,1,5,0,0,0,1.6094379124341003,0.0
16200,2018,0,0,0,0,0,-inf,-inf
16300,2018,0,1,0,0,0,0.0,-inf
16500,2018,1,1,0,0,0,0.0,0.0
16600,2018,0,0,0,0,0,-inf,-inf
16702,2018,0,0,0,0,0,-inf,-inf
16901,2018,1,0,0,0,0,-inf,0.0
16902,2018,0,0,0,0,0,-inf,-inf
17000,2018,3,4,0,0,0,1.3862943611198906,1.0986122886681098
17201,2018,0,0,0,0,0,-inf,-inf
17300,2018,0,1,0,0,0,0.0,-inf
17500,2018,1,0,0,0,0,-inf,0.0
17601,2018,0,0,0,0,0,-inf,-inf
17602,2018,0,0,0,0,0,-inf,-inf
17702,2018,1,0,0,0,0,-inf,0.0
17800,2018,0,0,0,0,0,-inf,-inf
17900,2018,0,0,0,0,0,-inf,-inf
18001,2018,2,2,0,0,0,0.6931471805599453,0.6931471805599453
18002,2018,1,3,0,0,0,1.0986122886681098,0.0
18300,2018,1,1,0,0,0,0.0,0.0
18400,2018,0,0,0,0,0,-inf,-inf
18801,2018,0,1,0,0,0,0.0,-inf
18802,2018,0,0,0,0,0,-inf,-inf
19000,2018,0,0,0,0,0,-inf,-inf
19100,2018,1,1,0,0,0,0.0,0.0
19200,2018,0,0,0,0,0,-inf,-inf
19501,2018,0,0,0,0,0,-inf,-inf
19502,2018,0,0,0,0,0,-inf,-inf
19700,2018,0,0,0,0,0,-inf,-inf
19800,2018,0,0,0,0,0,-inf,-inf
19900,2018,0,0,0,0,0,-inf,-inf
20000,2018,1,0,0,0,0,-inf,0.0
20101,2018,0,0,0,0,0,-inf,-inf
20102,2018,0,1,0,0,0,0.0,-inf
20200,2018,0,0,0,0,0,-inf,-inf
20300,2018,2,1,0,0,0,0.0,0.6931471805599453
20400,2018,1,0,0,0,0,-inf,0.0
20500,2018,0,2,0,0,0,0.6931471805599453,-inf
20701,2018,2,2,0,0,0,0.6931471805599453,0.6931471805599453
20702,2018,1,0,0,0,0,-inf,0.0
20800,2018,1,1,0,0,0,0.0,0.0
20900,2018,1,1,0,0,0,0.0,0.0
21000,2018,6,7,0,0,0,1.9459101490553132,1.791759469228055
21100,2018,2,1,0,0,0,0.0,0.6931471805599453
21200,2018,1,0,0,0,0,-inf,0.0
21300,2018,5,3,0,0,0,1.0986122886681098,1.6094379124341003
21400,2018,10,4,0,0,0,1.3862943611198906,2.302585092994046
21500,2018,2,2,0,0,0,0.6931471805599453,0.6931471805599453
21600,2018,2,1,0,0,0,0.0,0.6931471805599453
21700,2018,1,2,0,0,0,0.6931471805599453,0.0
21800,2018,0,0,0,0,0,-inf,-inf
21900,2018,0,1,0,0,0,0.0,-inf
22000,2018,0,0,0,0,0,-inf,-inf
23100,2018,0,0,0,0,0,-inf,-inf
23600,2018,1,0,0,0,0,-inf,0.0
23700,2018,0,1,0,0,0,0.0,-inf
23800,2018,1,0,0,0,0,-inf,0.0
24000,2018,0,1,0,0,0,0.0,-inf
24100,2018,2,2,0,0,0,0.6931471805599453,0.6931471805599453
24300,2018,1,0,0,0,0,-inf,0.0
24400,2018,1,0,0,0,0,-inf,0.0
24500,2018,0,2,0,0,0,0.6931471805599453,-inf
24600,2018,1,1,0,0,0,0.0,0.0
24700,2018,0,1,0,0,0,0.0,-inf
24800,2018,0,0,0,0,0,-inf,-inf
24900,2018,0,0,0,0,0,-inf,-inf
25200,2018,0,0,0,0,0,-inf,-inf
25300,2018,4,2,0,0,0,0.6931471805599453,1.3862943611198906
25400,2018,0,0,0,0,0,-inf,-inf
25500,2018,4,0,0,0,0,-inf,1.3862943611198906
25600,2018,0,1,0,0,0,0.0,-inf
25700,2018,0,1,0,0,0,0.0,-inf
25900,2018,2,2,0,0,0,0.6931471805599453,0.6931471805599453
26000,2018,1,0,0,0,0,-inf,0.0
26100,2018,0,0,0,0,0,-inf,-inf
26200,2018,0,0,0,0,0,-inf,-inf
26301,2018,1,0,0,0,0,-inf,0.0
26302,2018,1,3,0,0,0,1.0986122886681098,0.0
26400,2018,0,0,0,0,0,-inf,-inf
26500,2018,1,1,0,0,0,0.0,0.0
26600,2018,0,0,0,0,0,-inf,-inf
26700,2018,1,0,0,0,0,-inf,0.0
26800,2018,0,0,0,0,0,-inf,-inf
26900,2018,0,0,0,0,0,-inf,-inf
27000,2018,0,0,0,0,0,-inf,-inf
27100,2018,0,2,0,0,0,0.6931471805599453,-inf
27200,2018,0,1,0,0,0,0.0,-inf
27300,2018,0,0,0,0,0,-inf,-inf
27401,2018,1,1,0,0,0,0.0,0.0
27402,2018,0,0,0,0,0,-inf,-inf
27500,2018,0,0,0,0,0,-inf,-inf
27600,2018,1,0,0,0,0,-inf,0.0
27700,2018,1,0,0,0,0,-inf,0.0
27800,2018,0,1,0,0,0,0.0,-inf
27902,2018,0,0,0,0,0,-inf,-inf
28100,2018,0,0,0,0,0,-inf,-inf
28200,2018,0,0,0,0,0,-inf,-inf
28300,2018,0,2,0,0,0,0.6931471805599453,-inf
28500,2018,0,1,0,0,0,0.0,-inf
28600,2018,0,1,0,0,0,0.0,-inf
28700,2018,0,0,0,0,0,-inf,-inf
28800,2018,0,4,0,0,0,1.3862943611198906,-inf
28901,2018,0,0,0,0,0,-inf,-inf
29000,2018,1,0,0,0,0,-inf,0.0
29100,2018,0,1,0,0,0,0.0,-inf
29200,2018,1,0,0,0,0,-inf,0.0
29300,2018,1,1,0,0,0,0.0,0.0
29400,2018,3,2,0,0,0,0.6931471805599453,1.0986122886681098
29800,2018,0,1,0,0,0,0.0,-inf
29900,2018,0,0,0,0,0,-inf,-inf
30000,2018,0,1,0,0,0,0.0,-inf
30100,2018,1,0,0,0,0,-inf,0.0
30200,2018,1,0,0,0,0,-inf,0.0
30501,2018,0,0,0,0,0,-inf,-inf
30502,2018,0,0,0,0,0,-inf,-inf
30600,2018,0,1,0,0,0,0.0,-inf
30700,2018,0,0,0,0,0,-inf,-inf
30800,2018,0,2,0,0,0,0.6931471805599453,-inf
30900,2018,1,0,0,0,0,-inf,0.0
31000,2018,2,0,0,0,0,-inf,0.6931471805599453
31101,2018,2,0,0,0,0,-inf,0.6931471805599453
31102,2018,0,0,0,0,0,-inf,-inf
31200,2018,0,1,0,0,0,0.0,-inf
31300,2018,0,1,0,0,0,0.0,-inf
